sentence_espanol,security,reliability,NFR_boolean,,,,,,
Primero instale y configure MySQL Apache (u otro servidor web compatible con PHP) y PHP5.,0,0,0,,,,,,
Recomendamos consultar la documentación específica de su sistema operativo (SO) para la instalación de estos paquetes de software.,0,0,0,,,,,,
â¢ (Asegúrese de que PHP esté configurado con estas configuraciones),0,0,0,,,,,,
lenny debian,0,0,0,,,,,,
"Para instalar el software de requisito previo en Debian, utilice el sistema APT como administrador del sistema para instalar los paquetes enumerados en la siguiente sección de la página wiki:",0,0,0,,,,,,
Dependencias de OpenEMR,0,0,0,,,,,,
Centos o RedHat,0,0,0,,,,,,
"Si usa CentOS o Redhat, asegúrese de que al configurar MySQL para OpenEMR STRICT_MODE esté deshabilitado.",0,0,0,,,,,,
Esto se puede hacer en el archivo de configuración de MySQL (myDOTcnf).,0,0,0,,,,,,
Puede verificar la configuración en una instancia de MySQL existente ejecutando MOSTRAR VARIABLES en el cliente de línea de comandos de MySQL y verificando el valor de SQL_MODE.,0,0,0,,,,,,
"Para obtener más detalles, consulte: http://dev.mysql.com/doc/refman/5.0/en/server-sql-mode.html)",0,0,0,,,,,,
Instalación de OpenEMR,0,0,0,,,,,,
Extrayendo el archivo tar,0,0,0,,,,,,
1,0,0,0,,,,,,
Primero descargue OpenEMR desde sourceforge:,0,0,0,,,,,,
http://downloads.sourceforge.net/openemr/openemr-4.1.1.tar.gz (suma MD5: 47caa36d37498f5ca9f0e30329798414),0,0,0,,,,,,
2,0,0,0,,,,,,
Siguiente Extraiga el archivo descargado:,0,0,0,,,,,,
alquitrán -pxvzf openemr-4.1.1.,0,0,0,,,,,,
alquitrán.,0,0,0,,,,,,
gz,0,0,0,,,,,,
3,0,0,0,,,,,,
Mueva el directorio openemr-4.1.1 extraído al directorio raíz de su servidor web y luego vaya a este directorio.,0,0,0,,,,,,
Consulte la documentación de su sistema operativo y de su servidor web para obtener el directorio raíz de su servidor web.,0,0,0,,,,,,
"Por ejemplo, el directorio raíz del servidor web de Ubuntu es o var o www, por lo que en Ubuntu usarías los siguientes comandos:",0,0,0,,,,,,
mv openemr-4.1.1 o var o www o openemr,0,0,0,,,,,,
cd o var o www,0,0,0,,,,,,
Algunos otros directorios raíz de servidores web comunes son:,0,0,0,,,,,,
â¢ Mandriva: o var o www o html o,0,0,0,,,,,,
â¢ La FHS: o srv o www o,0,0,0,,,,,,
Configuración de la instalación a través de la GUI WEB,0,0,0,,,,,,
1,0,0,0,,,,,,
Abra el navegador web y apúntelo al script de instalación en http://localhost/openemr.,0,0,0,,,,,,
La primera pantalla brinda algunas instrucciones generales y garantiza que los permisos de archivos y directorios estén configurados correctamente.,1,0,1,,,,,,
"Debería indicarle que todos los permisos de su sistema de archivos son buenos y tener un botón ""Continuar"" en la parte inferior del formulario.",0,0,0,,,,,,
"Si es así, haga clic en el botón 'Continuar'.",1,0,1,,,,,,
"De lo contrario, si hay errores en esta pantalla, siga las instrucciones para solucionarlos.",0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
2,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR' 'Paso 1' que pregunta si la configuración debe crear la base de datos.,0,0,0,,,,,,
"Deje la configuración establecida en ""Hacer que el programa de instalación cree la base de datos"" y haga clic en el botón ""Continuar"".",0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
3,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR' 'Paso 2'.,0,0,0,,,,,,
Tiene una lista de opciones utilizadas para configurar la base de datos junto con el usuario de OpenEMR y la información de la ruta de OpenEMR.,0,0,0,,,,,,
La mayoría de los usuarios solo necesitarán ingresar una 'Contraseña de usuario inicial' para el usuario de OpenEMR y una 'Contraseña' para el usuario de SQL (estos campos están encerrados en un círculo rojo en la siguiente captura de pantalla).,0,0,0,,,,,,
Es posible que algunos usuarios también tengan que ingresar la contraseña del usuario 'root' en el servidor MySQL.,0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
4,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR' 'Paso 3'.,0,0,0,,,,,,
En esta página debería ver registros de OpenEMR conectándose y creando la base de datos.,0,0,0,,,,,,
"En la parte inferior de la página debería leer ""El siguiente paso será instalar y configurar los controles de acceso (php-GACL)"".",0,0,0,,,,,,
Haga clic en el botón 'Continuar'.,1,0,1,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
5,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR' 'Paso 4'.,0,0,0,,,,,,
En esta página OpenEMR configura los controles de acceso (php-GACL).,0,0,0,,,,,,
Debería ver registros de la instalación y configuración de OpenEMR de php-GACL.,0,0,0,,,,,,
deberías ver '¡Éxito!',0,0,0,,,,,,
en letras verdes cuatro veces.,0,0,0,,,,,,
"En la parte inferior de la página debería leer ""El siguiente paso configurará PHP"".",0,0,0,,,,,,
Haga clic en el botón 'Continuar'.,0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
6,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR' 'Paso 5'.,0,0,0,,,,,,
En esta página se muestran recomendaciones sobre cómo configurar su archivo de configuración phpDOTini.,0,0,0,,,,,,
Lea y siga las instrucciones atentamente.,0,0,0,,,,,,
"En la parte inferior de la página debería leer ""El siguiente paso configurará el servidor web Apache"".",0,0,0,,,,,,
Le sugerimos que imprima esta pantalla para referencia futura.,0,0,0,,,,,,
Haga clic en el botón 'Continuar'.,0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
7,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR' 'Paso 6'.,0,0,0,,,,,,
"En esta página se muestran recomendaciones y advertencias con respecto a los directorios que Apache NO debería permitir que el mundo exterior vea, ya que estos directorios contienen información de salud protegida.",1,0,1,,,,,,
Lea y siga las instrucciones atentamente.,0,0,0,,,,,,
Le sugerimos que imprima esta pantalla para referencia futura.,0,0,0,,,,,,
Haga clic en el botón 'Continuar'.,0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
8,0,0,0,,,,,,
La siguiente página es 'Configuración de OpenEMR'.,0,0,0,,,,,,
Esta es la página de configuración final.,0,0,0,,,,,,
Esta pantalla de instalación final proporciona instrucciones adicionales.,0,0,0,,,,,,
"Esta información está personalizada para su configuración, por lo que le sugerimos que imprima esta pantalla para consultarla en el futuro.",0,0,0,,,,,,
En la parte inferior de la página se encuentra su nombre de usuario y contraseña de OpenEMR junto con un enlace a OpenEMR.,0,0,0,,,,,,
(captura de pantalla a continuación),0,0,0,,,,,,
OpenEMR después de la instalación: (captura de pantalla a continuación),0,0,0,,,,,,
Limpieza de permisos del sistema de archivos posterior a la instalación,0,0,0,,,,,,
1,0,0,0,,,,,,
"Una vez finalizada la instalación, proteja los archivos (esto debe hacerse como usuario root):",1,0,1,,,,,,
chmod 644 openemr o biblioteca o sqlconfDOTphp,0,0,0,,,,,,
chmod 600 openemr o acl_setupDOTphp,0,0,0,,,,,,
chmod 600 openemr o acl_setupDOTphp,0,0,0,,,,,,
chmod 600 openemr o sl_convertDOTphp,0,0,0,,,,,,
chmod 600 openemr o setupDOTphp,0,0,0,,,,,,
chmod 600 openemr o sql_upgradeDOTphp,0,0,0,,,,,,
chmod 600 openemr o gacl o setupDOTphp,0,0,0,,,,,,
chmod 600 openemr o ippf_upgradeDOTphp,0,0,0,,,,,,
Descargue e instale el parche más reciente,0,0,0,,,,,,
Las instrucciones para hacer esto se pueden encontrar en la página Parches OpenEMR.,0,0,0,,,,,,
Usando OpenEMR,0,0,0,,,,,,
Consulte la Guía del usuario de OpenEMR 4.1.1,0,0,0,,,,,,
Asegurar OpenEMR,0,0,0,,,,,,
Descripción general,0,0,0,,,,,,
"Con la llegada de los Portales de Pacientes, la comunidad ahora está abordando la cuestión de cómo proteger mejor las instancias de OpenEMR que están abiertas a la web.",0,0,0,,,,,,
"Hacer esto requiere una comprensión firme de cómo proteger varias partes que al menos incluyen el propio OpenEMR, los certificados https del enrutador de firewall PHP Apache MySQL, etc.",0,0,0,,,,,,
Puede encontrar un foro que comenzó a discutir este tema aquí.,0,0,0,,,,,,
También hay un artículo muy interesante sobre Evaluación de seguridad para EMR (especialmente con respecto al cumplimiento de HIPAA) en la wiki de la Organización OEMR.,0,0,0,,,,,,
"Este documento es todavía sólo un trabajo en progreso; Con suerte, a medida que los miembros de la comunidad comiencen a proteger sus instancias de OpenEMR para la web, colocarán aquí lo que aprendieron para ayudar a otros.",0,0,0,,,,,,
AbrirEMR,0,0,0,,,,,,
"â¢ Después de la instalación o actualización, considere eliminar (o garantizar que no se pueda acceder a ellos) los siguientes scripts que no son necesarios para el uso general de OpenEMR:",1,0,1,,,,,,
â¢ acl_setupDOTphp,0,0,0,,,,,,
â¢ acl_upgradeDOTphp,0,0,0,,,,,,
â¢ sl_convertDOTphp,0,0,0,,,,,,
â¢ configuraciónDOTphp,0,0,0,,,,,,
â¢ sql_upgradeDOTPHP,0,0,0,,,,,,
â¢ gacl o setupDOTphp,0,0,0,,,,,,
â¢ ippf_upgradeDOTphp,0,0,0,,,,,,
â¢ directorio completo de contribuciones,0,0,0,,,,,,
o (excepto los directorios contrib o icd9 contrib o icd10 contrib o snomed y contrib o rxnorm),0,0,0,,,,,,
"â¢ Después de instalar un parche, considere eliminar (o garantizar que no haya acceso a) el siguiente script, que no es necesario para el uso general de OpenEMR:",0,0,0,,,,,,
â¢ sql_patchDOTphp,0,0,0,,,,,,
â¢ Contraseñas,0,0,0,,,,,,
â¢ Aplique contraseñas seguras o únicas que se pueden configurar en Administración->Globales->Seguridad.,1,0,1,,,,,,
"â¢ Aplicar la caducidad de la contraseña, que se puede configurar en Administración->Globales->Seguridad.",1,0,1,,,,,,
Red,0,0,0,,,,,,
"â¢ En el servidor, considere abrir solo el puerto 443 (https).",1,0,1,,,,,,
â¢ Considere un firewall que solo permita el tráfico del puerto 443 (https) al servidor.,1,0,1,,,,,,
apache,0,0,0,,,,,,
â¢ Endurecimiento general de Apache que se describe aquí.,0,0,0,,,,,,
"â¢ Permitir solo https (es decir, desactivar http)",1,0,1,,,,,,
â¢ No permitir el acceso web directo a los siguientes directorios,1,0,1,,,,,,
â¢ sitios o * o documentos,0,0,0,,,,,,
â¢ sitios o * o era,0,0,0,,,,,,
â¢ sitios o * o edi,0,0,0,,,,,,
"â¢ Si no utiliza el portal y desea permitir que los usuarios accedan a través de Internet, considere usar certificados del lado del cliente para permitir que solo los usuarios accedan al sitio.",1,0,1,,,,,,
"â¢ Si desea brindar acceso a los portales de pacientes a través de Internet, considere usar un certificado del lado del cliente para permitir que los usuarios solo accedan a la página principal de inicio de sesión de OpenEMR.",1,0,1,,,,,,
"â¢ Si utiliza un portal para pacientes de terceros, considere:",0,0,0,,,,,,
â¢ Permitir únicamente que la dirección IP del portal de terceros acceda a las API de SOAP (para acceso de pacientes),1,0,1,,,,,,
â¢ El portal de terceros podría configurar un certificado para identificar su servidor como una opción para mayor seguridad.,1,0,1,,,,,,
â¢ El portal de terceros también podría configurar un método de túnel ssh para que la instancia local de OpenEMR no esté abierta a la web (y posiblemente ni siquiera requiera una dirección IP).,1,0,1,,,,,,
mysql,0,0,0,,,,,,
â¢ Asegúrese de que la contraseña de root esté configurada en algo.,1,0,1,,,,,,
PHP,0,0,0,,,,,,
â¢ Siga las recomendaciones de configuración de php de OpenEMR,0,0,0,,,,,,
XAMPP,0,0,0,,,,,,
"â¢ Si está utilizando XAMPP, tenga en cuenta que este software es extremadamente inseguro después de la instalación y debe protegerlo (consulte las instrucciones de seguridad de XAMPP para proteger su instalación de XAMPP).",1,0,1,,,,,,
Base de código,0,0,0,,,,,,
â¢ Proyecto en curso para prevenir ataques de inyección SQL y cross-scripting.,0,0,0,,,,,,
â¢ Considere agregar una configuración de anulación de sqlconfDOTphp específica cuando use el portal del paciente (especialmente el portal en el sitio) que se puede usar para usar un usuario de MySQL separado (y posiblemente una base de datos).,1,0,1,,,,,,
Evaluación de seguridad,0,0,0,,,,,,
"Ahora que la clínica se está preparando para volverse electrónica, se aplicará la regla de seguridad HIPAA.",0,0,0,,,,,,
El cumplimiento de estas regulaciones y procedimientos de respaldo estándar será esencial.,0,0,0,,,,,,
Gestión de riesgos,0,0,0,,,,,,
La información sanitaria es un activo que debe protegerse.,0,0,0,,,,,,
Una evaluación de riesgos es el primer paso para seguir protegiendo este activo.,0,0,0,,,,,,
Se debe realizar un análisis identificando los activos de información y luego determinando las amenazas y vulnerabilidades junto con los controles existentes.,0,0,0,,,,,,
Las probabilidades de que las amenazas ocurran a pesar de los controles sopesados ​​con el impacto de la ocurrencia conducirán a un esfuerzo educado para proteger el activo de información.,0,0,0,,,,,,
Una evaluación de riesgos de seguridad es un requisito para el cumplimiento de HIPAA y el uso significativo.,1,0,1,,,,,,
El Instituto Nacional de Estándares y Tecnología (NIST) describe un proceso de riesgo de nueve pasos:,0,0,0,,,,,,
â¢ Caracterización del sistema,0,0,0,,,,,,
â¢ Identificación de amenazas,0,0,0,,,,,,
â¢ Identificación de vulnerabilidades,0,0,0,,,,,,
â¢ Análisis de control,0,0,0,,,,,,
â¢ Determinación de probabilidad,0,0,0,,,,,,
â¢ Análisis de impacto,0,0,0,,,,,,
â¢ Determinación del riesgo,0,0,0,,,,,,
â¢ Recomendaciones de control,0,0,0,,,,,,
â¢ Determinación de resultados,0,0,0,,,,,,
La Sociedad de Sistemas de Gestión e Información de Atención Médica (HIMSS) proporciona un conjunto de herramientas de evaluación de riesgos para realizar una evaluación de riesgos y desarrollar un plan de seguridad que cumpla con las normas.,1,0,1,,,,,,
